,date,dcoilwtico,7_avg_oil,30_avg_oil,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_14,lag_28,lag_60,lag_120,lag_180,lag_365
1128,4/28/2017,49.31,49.35857143,50.181,48.96,49.22,49.22,48.9,49.64,50.26,50.49,53.06,47.02,53.81,43.39,48.48,40
1129,5/1/2017,48.83,49.15428571,50.21566667,49.31,48.96,49.22,49.22,48.9,49.64,50.26,53.38,47.29,53.01,43.29,46.8,37.64
1130,5/2/2017,47.65,48.87,50.23666667,48.83,49.31,48.96,49.22,49.22,48.9,49.64,53.12,47,52.19,45.86,47.54,37.46
1131,5/3/2017,47.79,48.71142857,50.25333333,47.65,48.83,49.31,48.96,49.22,49.22,48.9,53.19,47.3,52.37,45.56,46.29,37.16
1132,5/4/2017,45.55,48.18714286,50.205,47.79,47.65,48.83,49.31,48.96,49.22,49.22,53.19,47.02,52.99,45.37,46.97,36.76
1133,5/5/2017,46.23,47.76,50.16933333,45.55,47.79,47.65,48.83,49.31,48.96,49.22,52.62,48.36,53.84,45.69,47.64,35.65
1134,5/8/2017,46.46,47.40285714,50.15066667,46.23,45.55,47.79,47.65,48.83,49.31,48.96,52.46,49.47,52.96,47.48,46.97,36.31
1135,5/9/2017,45.84,46.90714286,50.06666667,46.46,46.23,45.55,47.79,47.65,48.83,49.31,50.49,50.3,53.21,48.07,46.32,37.32
1136,5/10/2017,47.28,46.68571429,49.99366667,45.84,46.46,46.23,45.55,47.79,47.65,48.83,50.26,50.54,53.11,46.72,44.68,35.55
1137,5/11/2017,47.81,46.70857143,49.91066667,47.28,45.84,46.46,46.23,45.55,47.79,47.65,49.64,50.25,53.41,46.72,43.17,34.98
1138,5/12/2017,47.83,46.71428571,49.82033333,47.81,47.28,45.84,46.46,46.23,45.55,47.79,48.9,50.99,53.41,46.72,44.39,34.72
1139,5/15/2017,48.86,47.18714286,49.774,47.83,47.81,47.28,45.84,46.46,46.23,45.55,49.22,51.14,53.41,45.66,44.39,34.55
1140,5/16/2017,48.64,47.53142857,49.69566667,48.86,47.83,47.81,47.28,45.84,46.46,46.23,49.22,51.69,54.02,45.29,44.85,36.12
1141,5/17/2017,49.04,47.9,49.62566667,48.64,48.86,47.83,47.81,47.28,45.84,46.46,48.96,52.25,53.61,49.41,45.47,36.76
1142,5/18/2017,49.36,48.40285714,49.548,49.04,48.64,48.86,47.83,47.81,47.28,45.84,49.31,53.06,54.48,51.08,47.63,37.62
1143,5/19/2017,50.32,48.83714286,49.48366667,49.36,49.04,48.64,48.86,47.83,47.81,47.28,48.83,53.38,53.99,51.7,45.88,37.62
1144,5/22/2017,50.81,49.26571429,49.40866667,50.32,49.36,49.04,48.64,48.86,47.83,47.81,47.65,53.12,54.04,51.72,46.28,36.36
1145,5/23/2017,51.12,49.73571429,49.33333333,50.81,50.32,49.36,49.04,48.64,48.86,47.83,47.79,53.19,54,50.95,44.91,37.88
1146,5/24/2017,50.99,50.04,49.26233333,51.12,50.81,50.32,49.36,49.04,48.64,48.86,45.55,53.19,53.82,49.85,43.62,36.59
1147,5/25/2017,48.57,50.03,49.10833333,50.99,51.12,50.81,50.32,49.36,49.04,48.64,46.23,52.62,52.63,50.84,43.85,37.13
1148,5/26/2017,49.58,50.10714286,48.988,48.57,50.99,51.12,50.81,50.32,49.36,49.04,46.46,52.46,53.33,51.51,43.04,37.13
1149,5/29/2017,49.58,50.13857143,48.88666667,49.58,48.57,50.99,51.12,50.81,50.32,49.36,45.84,50.49,53.19,52.74,43.34,36.81
1150,5/30/2017,49.63,50.04,48.79233333,49.58,49.58,48.57,50.99,51.12,50.81,50.32,47.28,50.26,52.68,52.99,43.85,35.97
1151,5/31/2017,48.29,49.68,48.719,49.63,49.58,49.58,48.57,50.99,51.12,50.81,47.81,49.64,49.83,51.01,45.33,33.97
1152,6/1/2017,48.32,49.28,48.65433333,48.29,49.63,49.58,49.58,48.57,50.99,51.12,47.83,48.9,48.75,50.9,46.1,33.29
1153,6/2/2017,47.68,48.80714286,48.589,48.32,48.29,49.63,49.58,49.58,48.57,50.99,48.86,49.22,48.05,51.93,44.36,33.2
1154,6/5/2017,47.4,48.64,48.539,47.68,48.32,48.29,49.63,49.58,49.58,48.57,48.64,49.22,47.95,52.13,45.6,31.42
1155,6/6/2017,48.13,48.43285714,48.50266667,47.4,47.68,48.32,48.29,49.63,49.58,49.58,49.04,48.96,47.24,52.22,44.65,30.42
1156,6/7/2017,45.8,47.89285714,48.38866667,48.13,47.4,47.68,48.32,48.29,49.63,49.58,49.36,49.31,48.34,51.44,47.07,30.42
1157,6/8/2017,45.68,47.32857143,48.27933333,45.8,48.13,47.4,47.68,48.32,48.29,49.63,50.32,48.83,48.3,51.98,47.72,31.22
1158,6/9/2017,45.82,46.97571429,48.163,45.68,45.8,48.13,47.4,47.68,48.32,48.29,50.81,47.65,48.34,52.01,47.72,29.45
1159,6/12/2017,46.1,46.65857143,48.072,45.82,45.68,45.8,48.13,47.4,47.68,48.32,51.12,47.79,47.79,52.01,48.8,29.45
1160,6/13/2017,46.41,46.47714286,48.03066667,46.1,45.82,45.68,45.8,48.13,47.4,47.68,50.99,45.55,47.02,52.82,48.67,28.47
1161,6/14/2017,44.79,46.10428571,47.93066667,46.41,46.1,45.82,45.68,45.8,48.13,47.4,48.57,46.23,47.29,54.01,49.75,26.68
1162,6/15/2017,44.47,45.58142857,47.89466667,44.79,46.41,46.1,45.82,45.68,45.8,48.13,49.58,46.46,47,53.8,50.44,29.55
1163,6/16/2017,44.73,45.42857143,47.84466667,44.47,44.79,46.41,46.1,45.82,45.68,45.8,49.58,45.84,47.3,53.75,49.76,32.07
1164,6/19/2017,44.24,45.22285714,47.77066667,44.73,44.47,44.79,46.41,46.1,45.82,45.68,49.63,47.28,47.02,53.75,49.76,30.31
1165,6/20/2017,43.34,44.86857143,47.68733333,44.24,44.73,44.47,44.79,46.41,46.1,45.82,48.29,47.81,48.36,52.36,50.72,29.54
1166,6/21/2017,42.48,44.35142857,47.52733333,43.34,44.24,44.73,44.47,44.79,46.41,46.1,48.32,47.83,49.47,53.26,50.14,32.32
1167,6/22/2017,42.53,43.79714286,47.35133333,42.48,43.34,44.24,44.73,44.47,44.79,46.41,47.68,48.86,50.3,53.77,50.47,33.21
1168,6/23/2017,42.86,43.52142857,47.18566667,42.53,42.48,43.34,44.24,44.73,44.47,44.79,47.4,48.64,50.54,53.98,50.35,33.66
1169,6/26/2017,43.24,43.34571429,46.99833333,42.86,42.53,42.48,43.34,44.24,44.73,44.47,48.13,49.04,50.25,51.95,49.97,31.62
1170,6/27/2017,44.25,43.27714286,46.852,43.24,42.86,42.53,42.48,43.34,44.24,44.73,45.8,49.36,50.99,50.82,50.3,29.9
1171,6/28/2017,44.74,43.34857143,46.70866667,44.25,43.24,42.86,42.53,42.48,43.34,44.24,45.68,50.32,51.14,52.19,51.59,32.29
1172,6/29/2017,44.88,43.56857143,46.55933333,44.74,44.25,43.24,42.86,42.53,42.48,43.34,45.82,50.81,51.69,53.01,50.31,31.63
1173,6/30/2017,46.02,44.07428571,46.416,44.88,44.74,44.25,43.24,42.86,42.53,42.48,46.1,51.12,52.25,52.36,50.61,30.86
1174,7/3/2017,46.02,44.57285714,46.25633333,46.02,44.88,44.74,44.25,43.24,42.86,42.53,46.41,50.99,53.06,52.36,50.18,29.71
1175,7/4/2017,46.02,45.02428571,46.08633333,46.02,46.02,44.88,44.74,44.25,43.24,42.86,44.79,48.57,53.38,52.45,49.45,27.96
1176,7/5/2017,45.11,45.29142857,45.89033333,46.02,46.02,46.02,44.88,44.74,44.25,43.24,44.47,49.58,53.12,51.12,48.75,27.54
1177,7/6/2017,45.52,45.47285714,45.78866667,45.11,46.02,46.02,46.02,44.88,44.74,44.25,44.73,49.58,53.19,51.39,49.71,26.19
1178,7/7/2017,44.25,45.40285714,45.611,45.52,45.11,46.02,46.02,46.02,44.88,44.74,44.24,49.63,53.19,52.33,48.72,29.32
1179,7/10/2017,44.4,45.33428571,45.43833333,44.25,45.52,45.11,46.02,46.02,46.02,44.88,43.34,48.29,52.62,52.77,46.83,29.32
1180,7/11/2017,45.06,45.19714286,45.286,44.4,44.25,45.52,45.11,46.02,46.02,46.02,42.48,48.32,52.46,52.38,46.66,29.05
1181,7/12/2017,45.48,45.12,45.19233333,45.06,44.4,44.25,45.52,45.11,46.02,46.02,42.53,47.68,50.49,52.14,45.32,30.68
1182,7/13/2017,46.06,45.12571429,45.117,45.48,45.06,44.4,44.25,45.52,45.11,46.02,42.86,47.4,50.26,53.24,44.66,30.77
1183,7/14/2017,46.53,45.32857143,45.07866667,46.06,45.48,45.06,44.4,44.25,45.52,45.11,43.24,48.13,49.64,53.18,44.07,29.59
1184,7/17/2017,46.02,45.4,45.03266667,46.53,46.06,45.48,45.06,44.4,44.25,45.52,44.25,45.8,48.9,52.63,44.88,31.37
1185,7/18/2017,46.4,45.70714286,44.975,46.02,46.53,46.06,45.48,45.06,44.4,44.25,44.74,45.68,49.22,52.75,44.96,31.84
1186,7/19/2017,47.1,46.09285714,45.01833333,46.4,46.02,46.53,46.06,45.48,45.06,44.4,44.88,45.82,49.22,53.9,45.2,30.35
1187,7/20/2017,46.73,46.33142857,45.05333333,47.1,46.4,46.02,46.53,46.06,45.48,45.06,46.02,46.1,48.96,53.55,44.62,31.4
1188,7/21/2017,45.78,46.37428571,45.052,46.73,47.1,46.4,46.02,46.53,46.06,45.48,46.02,46.41,49.31,53.81,43.39,31.65
1189,7/24/2017,46.21,46.39571429,45.05566667,45.78,46.73,47.1,46.4,46.02,46.53,46.06,46.02,44.79,48.83,53.01,43.29,32.74
1190,7/25/2017,47.77,46.57285714,45.101,46.21,45.78,46.73,47.1,46.4,46.02,46.53,45.11,44.47,47.65,52.19,45.86,34.39
1191,7/26/2017,48.58,46.93857143,45.22733333,47.77,46.21,45.78,46.73,47.1,46.4,46.02,45.52,44.73,47.79,52.37,45.56,34.57
1192,7/27/2017,49.05,47.31714286,45.38,48.58,47.77,46.21,45.78,46.73,47.1,46.4,44.25,44.24,45.55,52.99,45.37,34.56
1193,7/28/2017,49.72,47.69142857,45.54633333,49.05,48.58,47.77,46.21,45.78,46.73,47.1,44.4,43.34,46.23,53.84,45.69,35.91
1194,7/31/2017,50.21,48.18857143,45.74533333,49.72,49.05,48.58,47.77,46.21,45.78,46.73,45.06,42.48,46.46,52.96,47.48,37.9
1195,8/1/2017,49.19,48.67571429,45.94033333,50.21,49.72,49.05,48.58,47.77,46.21,45.78,45.48,42.53,45.84,53.21,48.07,36.67
1196,8/2/2017,49.6,49.16,46.17766667,49.19,50.21,49.72,49.05,48.58,47.77,46.21,46.06,42.86,47.28,53.11,46.72,37.62
1197,8/3/2017,49.03,49.34,46.39433333,49.6,49.19,50.21,49.72,49.05,48.58,47.77,46.53,43.24,47.81,53.41,46.72,37.77
1198,8/4/2017,49.57,49.48142857,46.618,49.03,49.6,49.19,50.21,49.72,49.05,48.58,46.02,44.25,47.83,53.41,46.72,38.51
1199,8/7/2017,49.37,49.52714286,46.82233333,49.57,49.03,49.6,49.19,50.21,49.72,49.05,46.4,44.74,48.86,53.41,45.66,37.2
1200,8/8/2017,49.07,49.43428571,46.983,49.37,49.57,49.03,49.6,49.19,50.21,49.72,47.1,44.88,48.64,54.02,45.29,36.32
1201,8/9/2017,49.59,49.34571429,47.14466667,49.07,49.37,49.57,49.03,49.6,49.19,50.21,46.73,46.02,49.04,53.61,49.41,38.43
1202,8/10/2017,48.54,49.25285714,47.26666667,49.59,49.07,49.37,49.57,49.03,49.6,49.19,45.78,46.02,49.36,54.48,51.08,40.17
1203,8/11/2017,48.81,49.14,47.35966667,48.54,49.59,49.07,49.37,49.57,49.03,49.6,46.21,46.02,50.32,53.99,51.7,39.47
1204,8/14/2017,47.59,48.93428571,47.412,48.81,48.54,49.59,49.07,49.37,49.57,49.03,47.77,45.11,50.81,54.04,51.72,39.91
1205,8/15/2017,47.57,48.64857143,47.46366667,47.59,48.81,48.54,49.59,49.07,49.37,49.57,48.58,45.52,51.12,54,50.95,41.45
1206,8/16/2017,46.8,48.28142857,47.52,47.57,47.59,48.81,48.54,49.59,49.07,49.37,49.05,44.25,50.99,53.82,49.85,38.28
1207,8/17/2017,47.07,47.99571429,47.57166667,46.8,47.57,47.59,48.81,48.54,49.59,49.07,49.72,44.4,48.57,52.63,50.84,38.14
1208,8/18/2017,48.59,47.85285714,47.71633333,47.07,46.8,47.57,47.59,48.81,48.54,49.59,50.21,45.06,49.58,53.33,51.51,38.14
1209,8/21/2017,47.39,47.68857143,47.816,48.59,47.07,46.8,47.57,47.59,48.81,48.54,49.19,45.48,49.58,53.19,52.74,37.99
1210,8/22/2017,47.65,47.52285714,47.90233333,47.39,48.59,47.07,46.8,47.57,47.59,48.81,49.6,46.06,49.63,52.68,52.99,36.91
1211,8/23/2017,48.45,47.64571429,48.00133333,47.65,47.39,48.59,47.07,46.8,47.57,47.59,49.03,46.53,48.29,49.83,51.01,36.91
1212,8/24/2017,47.24,47.59857143,48.04066667,48.45,47.65,47.39,48.59,47.07,46.8,47.57,49.57,46.02,48.32,48.75,50.9,36.94
1213,8/25/2017,47.65,47.72,48.078,47.24,48.45,47.65,47.39,48.59,47.07,46.8,49.37,46.4,47.68,48.05,51.93,35.36
1214,8/28/2017,46.4,47.62428571,48.09066667,47.65,47.24,48.45,47.65,47.39,48.59,47.07,49.07,47.1,47.4,47.95,52.13,34.3
1215,8/29/2017,46.46,47.32,48.09266667,46.4,47.65,47.24,48.45,47.65,47.39,48.59,49.59,46.73,48.13,47.24,52.22,34.52
1216,8/30/2017,45.96,47.11571429,48.05466667,46.46,46.4,47.65,47.24,48.45,47.65,47.39,48.54,45.78,45.8,48.34,51.44,37.74
1217,8/31/2017,47.26,47.06,48.07233333,45.96,46.46,46.4,47.65,47.24,48.45,47.65,48.81,46.21,45.68,48.3,51.98,37.3
